ward,precinct,total_votes,turnout_pct,emanuel_count,emanuel_pct,delvalle_count,delvalle_pct,braun_count,braun_pct,chico_count,chico_pct,watkins_count,watkins_pct,walls_count,walls_pct
4,14,167,104,62.28,4,2.40,25,14.97,17,10.18,9,5.39,8,4.79
4,15,251,150,59.76,20,7.97,38,15.14,31,12.35,8,3.19,4,1.59
4,16,294,164,55.78,14,4.76,73,24.83,28,9.52,13,4.42,2,0.68
4,17,301,201,66.78,21,6.98,42,13.95,23,7.64,9,2.99,5,1.66
4,18,253,137,54.15,18,7.11,50,19.76,28,11.07,4,1.58,16,6.32
4,19,264,160,60.61,12,4.55,62,23.48,18,6.82,9,3.41,3,1.14
4,20,210,123,58.57,7,3.33,52,24.76,16,7.62,9,4.29,3,1.43
4,21,347,188,54.18,49,14.12,50,14.41,46,13.26,11,3.17,3,0.86
4,22,356,216,60.67,49,13.76,36,10.11,37,10.39,5,1.40,13,3.65
4,23,207,123,59.42,26,12.56,26,12.56,25,12.08,2,0.97,5,2.42
4,24,274,175,63.87,20,7.30,39,14.23,27,9.85,6,2.19,7,2.55
4,25,299,173,57.86,8,2.68,77,25.75,29,9.70,5,1.67,7,2.34
4,26,292,158,54.11,17,5.82,72,24.66,30,10.27,7,2.40,8,2.74
4,27,222,141,63.51,10,4.50,41,18.47,21,9.46,7,3.15,2,0.90
4,28,178,112,62.92,20,11.24,21,11.80,20,11.24,4,2.25,1,0.56
4,29,256,191,74.61,15,5.86,18,7.03,26,10.16,4,1.56,2,0.78
4,30,223,129,57.85,14,6.28,38,17.04,33,14.80,3,1.35,6,2.69
4,31,203,102,50.25,81,39.90,8,3.94,11,5.42,0,0.00,1,0.49
4,32,298,192,64.43,45,15.10,30,10.07,29,9.73,1,0.34,1,0.34
4,33,258,152,58.91,22,8.53,41,15.89,28,10.85,11,4.26,4,1.55
4,34,220,130,59.09,54,24.55,14,6.36,17,7.73,3,1.36,2,0.91
4,35,156,89,57.05,8,5.13,29,18.59,15,9.62,3,1.92,12,7.69
4,36,194,121,62.37,10,5.15,34,17.53,23,11.86,3,1.55,3,1.55
4,37,5,3,60.00,0,0.00,1,20.00,0,0.00,1,20.00,0,0.00
4,38,397,230,57.93,38,9.57,75,18.89,42,10.58,8,2.02,4,1.01
4,39,187,106,56.68,6,3.21,35,18.72,20,10.70,10,5.35,10,5.35
4,40,252,145,57.54,5,1.98,71,28.17,21,8.33,4,1.59,6,2.38
4,41,137,66,48.18,43,31.39,6,4.38,18,13.14,1,0.73,3,2.19
4,42,316,181,57.28,16,5.06,63,19.94,37,11.71,9,2.85,10,3.16
4,43,168,96,57.14,31,18.45,23,13.69,12,7.14,3,1.79,3,1.79
4,44,159,99,62.26,13,8.18,30,18.87,12,7.55,3,1.89,2,1.26
4,45,460,305,66.30,29,6.30,79,17.17,32,6.96,8,1.74,7,1.52
4,46,180,89,49.44,12,6.67,42,23.33,21,11.67,10,5.56,6,3.33
4,47,353,188,53.26,67,18.98,53,15.01,33,9.35,7,1.98,5,1.42
4,48,381,252,66.14,41,10.76,41,10.76,37,9.71,8,2.10,2,0.52
4,49,204,123,60.29,8,3.92,49,24.02,15,7.35,4,1.96,5,2.45
4,50,255,150,58.82,10,3.92,50,19.61,34,13.33,8,3.14,3,1.18
4,51,267,167,62.55,12,4.49,48,17.98,25,9.36,8,3.00,7,2.62
4,52,293,163,55.63,8,2.73,77,26.28,20,6.83,16,5.46,9,3.07
5,1,280,147,52.50,18,6.43,60,21.43,38,13.57,12,4.29,5,1.79
5,2,194,116,59.79,5,2.58,38,19.59,23,11.86,5,2.58,7,3.61
5,3,122,74,60.66,16,13.11,12,9.84,14,11.48,2,1.64,4,3.28
5,4,174,97,55.75,5,2.87,51,29.31,15,8.62,5,2.87,1,0.57
5,5,196,118,60.20,9,4.59,46,23.47,13,6.63,5,2.55,5,2.55
5,6,278,145,52.16,7,2.52,72,25.90,36,12.95,13,4.68,5,1.80
5,7,268,144,53.73,19,7.09,69,25.75,24,8.96,10,3.73,2,0.75
5,8,329,240,72.95,51,15.50,10,3.04,25,7.60,2,0.61,1,0.30
5,9,234,130,55.56,5,2.14,48,20.51,37,15.81,10,4.27,4,1.71
5,10,189,117,61.90,10,5.29,36,19.05,16,8.47,5,2.65,5,2.65
5,11,221,139,62.90,29,13.12,21,9.50,25,11.31,3,1.36,4,1.81
5,12,162,104,64.20,6,3.70,23,14.20,18,11.11,7,4.32,4,2.47
5,13,233,120,51.50,16,6.87,62,26.61,16,6.87,11,4.72,8,3.43
5,14,350,206,58.86,50,14.29,49,14.00,28,8.00,9,2.57,8,2.29
5,15,220,143,65.00,27,12.27,34,15.45,14,6.36,2,0.91,0,0.00
5,16,174,103,59.20,10,5.75,32,18.39,20,11.49,6,3.45,3,1.72
5,17,223,148,66.37,7,3.14,42,18.83,19,8.52,3,1.35,4,1.79
5,18,232,154,66.38,12,5.17,37,15.95,16,6.90,6,2.59,7,3.02
5,19,112,66,58.93,5,4.46,20,17.86,8,7.14,7,6.25,6,5.36
5,20,101,67,66.34,3,2.97,10,9.90,15,14.85,4,3.96,2,1.98
5,21,242,161,66.53,11,4.55,49,20.25,6,2.48,11,4.55,4,1.65
5,22,268,160,59.70,16,5.97,59,22.01,19,7.09,9,3.36,5,1.87
5,23,154,88,57.14,3,1.95,35,22.73,14,9.09,11,7.14,3,1.95
5,24,241,173,71.78,15,6.22,29,12.03,21,8.71,1,0.41,2,0.83
5,25,231,141,61.04,7,3.03,51,22.08,19,8.23,12,5.19,1,0.43
5,26,277,173,62.45,5,1.81,53,19.13,22,7.94,16,5.78,8,2.89
5,27,308,195,63.31,51,16.56,15,4.87,40,12.99,7,2.27,0,0.00
5,28,267,174,65.17,4,1.50,56,20.97,21,7.87,6,2.25,6,2.25
5,29,234,135,57.69,14,5.98,45,19.23,25,10.68,6,2.56,9,3.85
5,30,233,151,64.81,34,14.59,17,7.30,27,11.59,4,1.72,0,0.00
